username;community;account_type;in_degree;out_degree
320a220f1f;812;grassroot;0;1
ee4948fde1;812;grassroot;1;0
5846eb4ee4;6;grassroot;0;1
022d0d6355;1;grassroot;0;2
1e092988bb;1;grassroot;2;0
e184983b07;10;grassroot;0;3
09e7bbbf40;10;grassroot;1;0
624b5b6cd5;10;grassroot;1;0
11eff6b6e9;2;grassroot;0;15
1681ffff3b;2;grassroot;1;0
8740a32828;2;grassroot;1;0
7c1715bdad;2;grassroot;1;0
b1f63f1b9d;2;grassroot;1;6
916b87ac9e;2;grassroot;1;0
2121305213;2;grassroot;1;0
8124f78de1;14;grassroot;0;1
c10a3f8174;1;grassroot;0;1
51c3903e41;664;grassroot;0;1
a1b7ef76b8;127;grassroot;0;10
a4befe11fa;11;grassroot;0;6
064cf57ff8;11;grassroot;1;0
0c394d2ca1;11;grassroot;1;0
ec23def009;9;grassroot;0;1
9ed868508f;3;grassroot;0;1
4dbf477cd3;24;grassroot;0;2
0e1860bd04;12;grassroot;0;1
bea06a1716;10;grassroot;0;3
56c8b06dc7;7;grassroot;0;1
2631042998;194;grassroot;0;1
133438fe3a;813;grassroot;0;1
11cbf1a996;813;grassroot;1;0
db141e375f;1;grassroot;0;2
67f51e9e07;10;grassroot;1;1
ae916c83e1;3;grassroot;0;1
c79eef9aae;479;grassroot;0;1
17509c53d6;58;grassroot;0;1
01db25cd54;2;grassroot;0;3
aa9f103e89;58;grassroot;0;1
4302a2a384;9;grassroot;0;1
a2d3267938;70;grassroot;0;1
cebc0151cc;2;grassroot;0;5
42b5114df2;86;grassroot;0;1
93500dde9e;10;grassroot;0;2
6d1b1dc201;10;grassroot;1;0
bd203b2921;3;grassroot;0;14
db63cf7975;3;grassroot;1;0
aa61860132;70;grassroot;0;1
67f97c829c;5;grassroot;0;3
64f8ef7a7b;5;media/news;1;0
9009575599;24;grassroot;0;2
9a6c0e8468;140;grassroot;0;1
5c56e75985;2;grassroot;0;1
97014fb8d2;814;grassroot;0;2
29acba3de3;814;grassroot;1;0
7bfb5046d0;814;grassroot;1;0
f1c790aa7d;815;grassroot;0;1
22e42391af;815;grassroot;1;0
a3e6e71171;11;grassroot;0;1
d9691d058f;816;grassroot;0;2
d97a11a28e;816;grassroot;1;0
8c7d4b3e98;816;grassroot;1;0
8b90eed10d;11;grassroot;0;1
f1ae356f9f;69;grassroot;0;3
7fb49536ec;3;grassroot;0;1
acee55cc88;7;grassroot;0;1
03a0dc0dba;7;grassroot;0;4
5e4aad9e97;7;grassroot;2;0
68f237e35e;12;grassroot;0;2
58c694bed4;137;grassroot;0;1
997bb61c5e;8;grassroot;0;3
96d9e0b465;8;grassroot;2;0
4816a5a316;58;grassroot;0;1
99b59fec83;2;grassroot;0;2
64f20a2833;2;grassroot;1;2
ca41610d15;7;grassroot;0;2
d1b49c63ca;1;grassroot;0;2
0b492612cf;9;grassroot;0;1
69a14e05ac;7;grassroot;0;1
13530eedeb;7;grassroot;0;6
fd80ebb393;7;grassroot;2;0
2b8af42ef6;7;grassroot;1;0
9761b2d60d;89;grassroot;0;1
42c648d5f5;817;grassroot;0;1
13a5d522cf;817;grassroot;1;0
1310176952;86;grassroot;0;1
2ae1540d67;2;grassroot;0;1
19d509ca17;2;grassroot;0;2
7d393798c1;11;grassroot;0;1
99f085e940;49;grassroot;1;2
18a9fed96b;49;grassroot;1;1
a6912488ba;7;grassroot;0;1
461a8c8ffe;10;grassroot;0;1
8238cb24ff;86;grassroot;0;1
99917b3ad2;2;grassroot;0;7
65bd40bbe8;2;grassroot;2;0
fe25b5267d;32;grassroot;4;0
3d96c708ef;818;grassroot;0;1
e74a3b12d2;818;grassroot;1;0
ccdac6930e;819;grassroot;0;1
7ac403f715;819;grassroot;1;0
25ed223570;620;grassroot;0;1
fcdb9d9c4a;820;grassroot;0;1
3bb4dc3896;820;grassroot;1;0
27ac21bebb;86;grassroot;0;1
ace8aefda3;12;grassroot;0;1
9e13d1d149;12;grassroot;4;0
1983df18e1;821;grassroot;0;1
8c9cafbbe0;821;grassroot;1;0
d1e5f50a1b;42;grassroot;0;1
49a79017f9;2;grassroot;0;1
b2675c29e9;7;grassroot;0;1
92b4ba7b32;12;grassroot;0;1
2d27629994;1;grassroot;0;1
632e77d7fa;822;grassroot;0;2
d2a6283d00;822;grassroot;1;0
8e054258d7;822;grassroot;1;0
aa6204f381;313;grassroot;0;5
3d8f35abc1;313;grassroot;1;0
4e2e69ccc8;313;grassroot;1;0
035bb6fcd5;313;grassroot;2;0
a22bc916a8;313;grassroot;1;0
63776db76e;823;grassroot;0;1
a02f9d17ab;823;grassroot;1;0
1a86778f3c;824;grassroot;0;2
b7238839fb;824;grassroot;1;0
8714058ee2;824;grassroot;1;0
342f23ea22;6;grassroot;0;2
bf5b739814;7;grassroot;0;1
24d0674a4e;7;grassroot;0;1
3bf6998dfb;70;grassroot;0;2
028b638216;2;grassroot;0;1
15db6735a0;127;grassroot;0;11
377b61f17f;127;grassroot;1;0
86cd27de0a;127;grassroot;0;9
ce1011e3b3;13;grassroot;0;1
f40a53b786;14;grassroot;0;3
cf074e9bbf;626;grassroot;0;1
59c8955b44;12;grassroot;0;1
ca8fe90a58;2;grassroot;0;2
fe021e6a2e;2;grassroot;1;0
fb6ccecb49;825;grassroot;0;1
220a0b96c2;825;grassroot;1;0
44f1902a73;826;grassroot;0;1
16e4fbd019;826;grassroot;1;0
891724d443;2;grassroot;0;1
64375319f9;2;grassroot;0;2
46254c0be3;2;grassroot;1;0
ec9f88ce19;10;grassroot;0;1
5dd92f329e;24;grassroot;0;2
9ea619b245;76;grassroot;0;1
408de2e5b9;2;grassroot;0;2
40634cd14e;9;grassroot;0;4
4c6a86c5f7;9;grassroot;1;0
f869bdf3f9;9;grassroot;1;0
8af063bed3;2;grassroot;0;3
1834ba668d;9;grassroot;0;4
7c8be05248;827;grassroot;0;1
ba0970a4b8;827;grassroot;1;0
baf80592b5;828;grassroot;0;1
538ac81210;828;grassroot;1;0
54c65bc449;829;grassroot;0;1
1af109b0a0;829;grassroot;2;0
a538d085db;830;grassroot;0;2
ccbb895dbd;830;grassroot;1;0
0046db53cf;830;grassroot;1;0
819f3acae2;74;grassroot;0;1
543fd26212;15;grassroot;0;1
9f2a663821;58;grassroot;0;2
3eea39fcc3;35;grassroot;0;1
2f0afbab71;831;grassroot;0;1
ec1507bc71;831;grassroot;1;0
9a10793f34;10;grassroot;0;1
db2e564317;58;grassroot;0;3
d760768147;58;grassroot;1;0
abbdd9eb6b;4;grassroot;0;2
80080f332d;4;grassroot;1;0
c3eb56f27f;43;grassroot;0;2
227ae757f0;7;grassroot;0;1
b374f253b7;49;grassroot;0;1
46fe3cec63;832;grassroot;0;3
7dcee0ef87;832;grassroot;1;0
5d723db2cf;832;grassroot;1;0
5494cb55f7;832;grassroot;1;0
088640583f;7;grassroot;0;1
9d7a5d72df;726;grassroot;0;1
b34d011613;6;grassroot;0;2
754aede7c0;833;grassroot;0;1
8361d07238;833;grassroot;2;0
ea3102662b;12;grassroot;0;1
ad95590be9;49;grassroot;0;2
e69ba90c34;49;grassroot;1;0
2b253dbc31;834;grassroot;0;1
995cb48c55;834;grassroot;2;0
29727064fb;10;grassroot;0;1
2a67f415ca;12;grassroot;0;1
7fcc479c3a;835;grassroot;0;2
0bb5c9d588;835;grassroot;1;0
09b968ae00;835;grassroot;1;0
8a145d79ba;58;grassroot;0;1
6f633d5acc;3;grassroot;0;2
3c9863217c;613;grassroot;0;2
9fa0c83de2;10;grassroot;0;1
18b943dbd2;1;grassroot;0;1
e6174a8336;10;grassroot;0;1
9b7b3d7e63;6;grassroot;0;2
2a08bbedb9;9;grassroot;0;1
f28520a7ca;43;grassroot;0;1
86c99a805a;9;grassroot;0;2
84a95bf664;836;grassroot;0;1
d65cea7e14;836;grassroot;1;0
71132df48e;12;grassroot;0;1
1ea49f6c4e;12;grassroot;0;1
ddba0d824d;11;grassroot;0;2
e9c57722bd;11;grassroot;1;0
1f91234e55;837;grassroot;0;2
dbb7016b90;837;grassroot;4;0
3e7bdc8ac2;42;grassroot;0;2
edbe9cf45f;42;grassroot;1;0
1a90ce30c7;1;grassroot;0;2
3ec61dedc3;838;grassroot;0;2
96f2380575;838;grassroot;1;0
5af7c7c064;838;grassroot;1;0
fcf30a983a;15;grassroot;0;3
d48865cd20;15;grassroot;1;0
d515a17aaf;2;grassroot;0;1
ee2f5f247b;16;grassroot;1;1
3d2aca4ff3;2;grassroot;0;1
4d77fc5c60;12;grassroot;0;2
c92accf054;11;grassroot;1;0
3e684c92b7;11;grassroot;1;0
cf8831b565;1;grassroot;0;2
33214da2e4;839;grassroot;0;2
13aa2f76a1;839;grassroot;1;0
b84cfbd2c4;839;grassroot;1;0
2e13336562;840;grassroot;0;1
213393438a;840;grassroot;1;0
2eeb3efba6;12;grassroot;0;2
4c8e2c5dc1;10;grassroot;0;1
8e52c707ca;9;grassroot;0;1
c9ea8e2743;841;grassroot;0;1
4fa1da8e5b;841;grassroot;1;0
38c2721f60;2;grassroot;0;1
6c378da4cb;9;grassroot;0;5
cebd9891d5;842;grassroot;0;1
3fb05d565f;842;grassroot;1;0
684b50631d;7;grassroot;0;1
17b3a1025b;42;grassroot;0;1
c2996dd05a;14;grassroot;0;4
559a1fd74e;14;grassroot;1;0
0eafa45bbd;14;grassroot;1;0
18bebad189;514;grassroot;0;1
73a61141a0;2;grassroot;0;1
a345ec653b;843;grassroot;0;1
d33536069c;843;grassroot;1;0
df276cb033;86;grassroot;0;2
f301658aab;844;grassroot;0;1
54389a9901;844;grassroot;1;0
3a7e873b4a;12;grassroot;0;1
ad0c7310c9;179;grassroot;0;1
eb8f9b9f36;43;grassroot;0;1
688c56f1d8;6;grassroot;0;1
831fb7e8a5;107;grassroot;0;1
82050152a6;11;grassroot;0;1
6b632f367e;86;grassroot;0;3
427cded913;86;grassroot;1;0
8d91fbac1c;86;grassroot;1;0
3366c2a594;845;grassroot;0;1
63d65b42b2;845;grassroot;1;0
e81a60c3f2;846;grassroot;0;1
3c572be28a;846;grassroot;1;0
95c5509d33;69;grassroot;0;1
346ffc7505;3;grassroot;0;7
a3367220db;3;grassroot;1;0
13a00c1759;7;grassroot;0;1
8ed3453c85;123;grassroot;0;1
13ccf72004;12;grassroot;0;2
11b307cd0a;35;grassroot;0;11
14c6d56278;847;grassroot;0;2
af2d2b0457;847;elite/political;1;0
9d8fa2e34e;847;grassroot;1;0
44b4b14719;123;grassroot;0;1
a9ce4118a3;123;grassroot;2;0
a9c5a07884;49;grassroot;0;3
3fc60c4c0b;49;grassroot;1;0
d44f723df3;2;grassroot;0;5
6b32cde7d7;2;grassroot;1;0
4071b20277;6;grassroot;0;2
acb5df9c2f;3;grassroot;0;1
4835e835ca;2;grassroot;0;1
2286a7e5bf;51;grassroot;0;1
85cb01b9bf;13;grassroot;0;1
333bc5a976;182;grassroot;0;1
c8ecafa472;11;grassroot;0;7
2b7722318d;848;grassroot;0;1
28e24bc344;848;grassroot;1;0
b39def6a64;7;grassroot;0;1
66260ad94c;7;grassroot;0;1
003f48ad88;7;grassroot;2;0
b0ca8a2412;849;grassroot;0;1
f0c00a4699;849;grassroot;1;0
4e8d873aa0;850;grassroot;0;1
225afcacca;850;grassroot;1;0
06a3663220;6;grassroot;0;1
7e8012b26f;851;grassroot;0;1
829d92da9d;851;grassroot;2;0
ec6236225e;142;grassroot;0;1
7116268823;9;grassroot;0;2
c4d5e9a988;2;grassroot;0;1
e72e885602;747;grassroot;0;1
53df154ee4;9;grassroot;0;11
4493f3e8d9;9;grassroot;1;0
d97a4a7ac3;9;grassroot;2;0
e4a0198cdd;852;grassroot;0;1
bcc62d1f72;852;grassroot;1;0
2f33b497ba;7;grassroot;0;1
23b8a7498b;11;grassroot;0;1
6387e147c2;2;grassroot;0;1
ea355438bc;3;grassroot;0;1
ff82d3b7e1;83;grassroot;0;1
26396c3e05;11;grassroot;0;1
94c4f19eb9;69;grassroot;0;1
801074e8b9;152;grassroot;0;1
4034f25eda;2;grassroot;0;1
b47380315b;10;grassroot;0;1
c3431bb2bc;2;grassroot;0;1
008e353293;2;grassroot;0;1
b80db39b0d;143;grassroot;0;1
06672557ea;853;grassroot;0;2
61f57d727c;853;grassroot;1;0
64375abe4e;853;grassroot;1;0
711f3f8bd7;8;grassroot;0;2
0ffe5d80cb;12;grassroot;0;1
1cdcd3b010;854;grassroot;0;1
d02353b6c6;854;grassroot;1;0
c74510da7f;12;grassroot;0;2
012a45ee19;12;grassroot;3;0
b678e4978b;2;grassroot;0;1
696afef98e;9;grassroot;0;1
0abff1fa40;127;grassroot;0;8
09c7952bf5;127;grassroot;1;0
6f20676cbf;112;grassroot;0;1
fcb4838b72;16;grassroot;0;2
e10416302f;7;grassroot;0;1
6a492752b0;855;grassroot;0;1
aedd2ac826;855;grassroot;1;0
42f2becbf2;856;grassroot;0;1
45c55f1511;856;media/news;1;0
6826eb1ec3;13;grassroot;0;1
65d6afe9ae;1;grassroot;0;1
ed98ef60e6;857;grassroot;0;1
ddd4e9e839;857;grassroot;5;0
fa9b635171;2;grassroot;0;1
f1291b17ac;858;grassroot;0;2
f5d0021d57;858;grassroot;1;0
55c35119fd;858;grassroot;1;0
fa35b0f2d5;69;grassroot;0;1
c478037b3b;857;grassroot;0;1
3cb4d7e1cf;9;grassroot;0;1
9121232086;10;grassroot;0;1
a7f6535c33;49;grassroot;0;1
8e9e654393;1;grassroot;0;1
cdccc8fc96;859;grassroot;0;1
fccec5837a;859;grassroot;3;0
6851425a40;1;grassroot;0;2
6c67a1fe75;123;grassroot;0;1
570af49a42;70;grassroot;2;1
d5a988c280;3;grassroot;0;2
44bd0d08aa;3;grassroot;1;0
32f3f5c521;860;grassroot;0;4
41031badbc;860;grassroot;1;0
19965b2f0a;860;grassroot;1;0
b757855ad0;860;grassroot;1;0
a5b7cf9eec;860;grassroot;1;0
88eff83796;10;grassroot;0;1
cf22cba5c3;143;grassroot;0;1
4175631837;2;grassroot;0;1
a938e91de7;861;grassroot;0;2
f011eec67b;861;grassroot;1;0
6697de772a;861;grassroot;1;0
a222f5053c;862;grassroot;0;2
b12a75e9e2;862;grassroot;1;0
670a7dbbdf;862;grassroot;3;0
c03f298a11;9;grassroot;0;3
d7b46e281b;9;grassroot;1;1
aec62fc247;58;grassroot;0;1
7f68e588f1;863;grassroot;0;1
9dd8b589d3;863;grassroot;1;0
ecb20b004b;74;grassroot;0;5
acbce4bdd3;74;grassroot;1;0
74e9e66ae4;74;grassroot;1;0
b0941d515c;519;grassroot;0;1
00a01f1915;864;grassroot;0;1
29082fc9e3;864;grassroot;1;0
c33cb2f580;3;grassroot;0;1
14168ad3ea;519;grassroot;0;1
974b8a212d;2;grassroot;0;4
568f973cc1;9;grassroot;0;1
d1a1ec0d05;865;grassroot;0;1
36b5c37dee;865;grassroot;1;0
dcd2a4f69d;58;grassroot;0;3
3fd864b3ef;58;grassroot;1;0
80d8eb0d19;866;grassroot;0;1
b8df52322a;866;grassroot;1;0
7604e3cf80;9;grassroot;0;4
c21013f6df;142;grassroot;0;1
899e644bb8;11;grassroot;0;2
a4ea0cd0a4;11;grassroot;1;0
9096090c0c;69;grassroot;0;4
7815430561;2;grassroot;0;1
77d9460ae2;1;grassroot;0;4
dd19b0fa9a;1;grassroot;1;0
bac7e0bdc1;50;grassroot;0;1
2b487b18f7;58;grassroot;0;1
a5c84c939b;2;grassroot;0;1
b51f5232d1;10;grassroot;0;5
501feb7685;70;grassroot;0;2
d99b43cc10;2;grassroot;2;0
5029049c59;2;grassroot;0;3
5d0d42d19b;3;grassroot;0;1
a57a556a82;137;grassroot;0;1
de2af83bff;58;grassroot;0;1
27cc5d9800;3;grassroot;0;1
6e284be9f5;12;grassroot;0;1
bf896071c9;24;grassroot;0;2
738fa3a38d;7;grassroot;0;1
0bbc2fb0c1;69;grassroot;0;1
ffd532782f;3;grassroot;0;1
8f7a3a1e6f;10;grassroot;0;1
e0a0df9640;3;grassroot;0;1
bc55fc0f04;43;grassroot;0;27
4d9e7a53c0;43;grassroot;1;0
1b1f207ff9;43;grassroot;1;0
58ef741cbb;43;grassroot;4;0
02f8fde88c;43;grassroot;1;0
4ac3bf30d8;43;grassroot;1;0
6c19818c4f;43;grassroot;1;0
bda3a045dc;43;grassroot;1;0
60ba36710a;43;grassroot;1;0
9f162f1622;43;grassroot;1;0
59301354c5;43;grassroot;1;0
27fecaf74e;43;grassroot;1;0
6b6e276b15;43;grassroot;1;0
531ae0b053;69;grassroot;0;1
0435879d17;115;grassroot;1;4
a7c93d30b4;2;grassroot;0;1
484fd1723e;599;grassroot;0;1
421f395ef9;12;grassroot;0;1
39731b2551;8;grassroot;0;4
895b595b1e;8;grassroot;1;0
4218ae6254;12;grassroot;0;1
4993cd4d06;867;grassroot;0;1
008d9e001e;867;grassroot;1;0
2d99949546;86;grassroot;0;1
3b21193ace;3;grassroot;0;3
4b7b3575bd;868;grassroot;0;1
7183a2e6e2;868;grassroot;1;0
8ca0543667;2;grassroot;0;5
493f13fb39;3;grassroot;0;1
6613824383;869;grassroot;0;1
4928bd69e7;869;grassroot;1;0
0a65c12beb;664;grassroot;0;1
7e5c0d1c36;870;grassroot;0;1
9407e68db6;870;grassroot;1;0
7fc670667a;871;grassroot;0;2
3292bf2f5d;871;grassroot;1;0
0dffc10198;871;grassroot;1;0
febbaaa7fc;872;grassroot;0;1
4da56da1ca;872;grassroot;1;0
8eccc46163;43;grassroot;0;1
39a300cc2e;43;grassroot;2;1
00a1521fac;70;grassroot;0;1
d12f61a289;3;grassroot;0;2
82353d78b5;3;grassroot;1;0
f9a819a357;12;grassroot;0;1
df7dd3cac9;94;grassroot;0;1
92a631864d;2;grassroot;0;1
44332eccc6;2;elite/political;2;0
9650364a04;9;grassroot;0;1
f2a27eff67;873;grassroot;0;1
3255381e84;873;grassroot;1;0
b224712b62;874;grassroot;0;1
a52cde5e8a;874;grassroot;1;0
48d896b602;6;grassroot;0;2
b642f68e8e;6;grassroot;1;0
9d5577dab4;74;grassroot;0;3
339b0bfb5e;74;grassroot;1;0
3955e7a7a2;74;grassroot;1;0
32597e9dc2;875;grassroot;0;2
d8e62baca8;875;grassroot;1;0
c3be3c6e18;875;grassroot;1;0
3f9d9d4710;86;grassroot;0;1
03b52707e8;4;grassroot;0;1
9aa4b8d652;2;grassroot;0;4
d48339a25f;2;grassroot;1;0
bbbaec92f9;2;grassroot;1;0
d6096ea3aa;58;grassroot;0;2
cfed62e1d6;58;grassroot;1;0
e7daf31efb;83;grassroot;0;2
fbbbbb24bd;10;grassroot;0;1
8283b5a7cd;876;grassroot;1;1
ccf047512d;876;grassroot;1;3
1c76113ef1;876;grassroot;1;0
e58a7acee1;876;grassroot;1;0
521081e601;877;grassroot;0;1
f29d2143a6;877;grassroot;1;0
c6ed8761be;2;grassroot;0;1
9f0c7cee9d;2;grassroot;2;0
4a727ad8bd;878;grassroot;0;1
05b6b08103;878;grassroot;1;0
d87cdb9e93;4;grassroot;0;1
0fa3ffed15;879;grassroot;0;1
5a992af223;879;grassroot;1;0
039656a4d0;2;grassroot;0;7
d4f55859aa;2;grassroot;1;0
f285647322;880;grassroot;0;1
65938aa18a;880;grassroot;1;0
2ce36babad;7;grassroot;0;1
8b50367c5b;2;grassroot;1;5
a2c8f16181;2;grassroot;1;0
e22241a21b;2;grassroot;2;0
1fb22e1ccc;2;grassroot;1;0
62a344facc;10;grassroot;0;2
1b1784a49b;10;grassroot;1;0
a682557b3f;859;grassroot;0;1
dcc1ddbd68;881;grassroot;0;1
4a9675e355;881;grassroot;1;1
185a74feac;881;grassroot;1;0
dfa20a6c73;1;grassroot;0;1
4339910d73;74;grassroot;0;1
f880709d0f;2;grassroot;0;1
33047b33b5;6;grassroot;0;1
08cc1e7de8;11;grassroot;0;2
ea60ba6d09;146;grassroot;0;3
0025185fe1;146;grassroot;1;0
9a069a62f9;146;grassroot;1;0
051a3d3659;11;grassroot;0;2
0174568997;6;grassroot;0;1
f4f1ec058b;6;grassroot;3;2
d5a5a0307d;6;grassroot;1;0
bcdd3cadea;6;grassroot;1;1
4836c4fad6;6;grassroot;1;2
792aff2213;6;grassroot;2;0
af97836ec2;142;grassroot;0;1
16bcb7b44a;3;grassroot;0;1
5a78fb4674;6;grassroot;0;1
1604a2bcf6;882;grassroot;0;10
247614173f;882;grassroot;2;0
09dda03e2b;882;grassroot;1;0
01dc86b698;882;grassroot;1;0
4677e026ec;882;grassroot;1;0
436ad892b0;882;grassroot;1;0
cb0069eef6;882;grassroot;1;1
774fb006e0;882;grassroot;1;4
d8eb19e0ac;882;grassroot;1;0
1bb3ed6396;882;grassroot;1;0
d178736966;882;grassroot;1;0
55bc0fd35b;882;grassroot;1;0
ebea980589;882;grassroot;1;0
200ef8a19c;882;grassroot;1;0
288150330b;882;grassroot;1;0
a4db5a5f81;883;grassroot;0;2
20be2de5cf;883;grassroot;1;0
9dcc1e49ef;883;grassroot;1;0
43a4fd5638;884;grassroot;0;1
1a17669c50;884;grassroot;1;0
9215147f24;885;grassroot;0;1
678bd014fc;885;grassroot;1;0
97b61ae4b0;11;grassroot;0;1
7a7fe2b8af;6;grassroot;0;3
b78b1a92c0;1;grassroot;0;1
75847db520;9;grassroot;0;1
f335463e44;2;grassroot;0;1
7c1c012793;3;grassroot;0;10
9edc88d185;3;grassroot;1;0
9bdc70a03f;3;grassroot;1;0
db54702ae7;3;grassroot;1;0
f67c993845;3;grassroot;1;0
0241104425;3;grassroot;1;0
7752f7abad;3;grassroot;1;1
995768dac4;3;grassroot;1;0
b0ea8e6295;2;grassroot;0;1
c52c4a94a8;886;grassroot;0;1
7b3193edb5;886;grassroot;1;0
68b243eebe;887;grassroot;0;1
fe91b5b8e0;887;grassroot;1;0
b48e27bd53;58;grassroot;0;2
f421735daf;58;grassroot;1;0
fc2e71d7b2;888;grassroot;0;1
a2ba74f8af;888;grassroot;1;0
ffae6409b9;889;grassroot;0;1
8cf2d120ae;889;grassroot;1;0
8dbdba94c1;24;grassroot;0;1
cb9b53353f;86;grassroot;0;1
6a8b552d8b;890;grassroot;0;2
79ec9e8864;890;grassroot;1;0
77ea0e14f7;890;grassroot;1;0
3c0e8ea143;4;grassroot;0;1
4d718e696f;8;grassroot;0;1
2d8bca1817;8;grassroot;4;0
144077af50;216;grassroot;0;1
4abb2d9efb;891;grassroot;0;1
ad315c74a2;891;grassroot;1;0
37936af7c7;7;grassroot;0;2
6dcad1aa74;7;grassroot;2;0
a64e447773;7;grassroot;0;1
b26b63e5d8;86;grassroot;0;1
ad87ab6538;8;grassroot;0;2
7b549d67bb;892;grassroot;1;2
f0837ee933;892;grassroot;1;0
70550f80af;892;grassroot;1;0
5e5889b753;893;grassroot;0;1
5cecb51ce1;893;grassroot;1;0
f5c9eaa22c;7;grassroot;0;2
e3e00622b7;7;grassroot;1;0
ff86a9541b;4;grassroot;0;2
0f6fdea04c;4;grassroot;1;0
6c5cec575d;177;grassroot;0;2
ca426aef5e;894;grassroot;0;1
5e90ddf6e6;894;grassroot;1;0
7501d36119;14;grassroot;0;1
4c7d6ec7f7;895;grassroot;0;1
89fc38d5fd;895;grassroot;3;0
abb13cf6e6;2;grassroot;0;1
90c1f713c5;12;grassroot;0;1
43ccf94873;58;grassroot;0;2
fdcc0da35f;1;grassroot;0;1
1e622b3689;2;grassroot;0;1
29dda9a1a2;35;grassroot;0;1
a1c42671a8;896;grassroot;0;1
6fd958a4dd;896;grassroot;1;0
6e3b927a01;2;grassroot;2;1
bbb395a626;897;grassroot;0;2
901ae2a380;897;grassroot;1;0
494918a77a;897;grassroot;1;0
0641b45768;240;grassroot;0;3
50856f76ee;240;grassroot;2;0
011d9a21f0;240;grassroot;2;0
a84a2e99d8;291;grassroot;0;1
5fb2e421ff;898;grassroot;0;1
d0cc761ebf;898;grassroot;1;0
91e5224d30;35;grassroot;0;11
5780d9c86f;269;grassroot;0;1
616624d394;269;grassroot;0;1
faa27f04e3;269;grassroot;0;2
a2a9c99b95;269;grassroot;1;0
64ce12ae97;49;grassroot;0;1
80cefb62e3;9;grassroot;0;2
41e4c92e45;1;grassroot;0;4
e01e8f8633;1;grassroot;3;0
ffcedf3657;4;grassroot;0;2
dd34bde43a;43;grassroot;0;2
b055af3b25;43;grassroot;1;0
408869c83b;43;grassroot;2;2
8a5747d635;899;grassroot;0;5
7842661cbf;899;grassroot;1;0
c1ef27a203;899;grassroot;1;0
e0f7949b64;899;grassroot;1;0
00ec183711;899;grassroot;1;0
c3da97d42f;899;grassroot;1;0
9784ce00cf;2;grassroot;0;1
e6d60b733b;7;grassroot;0;2
0b2a50a64e;7;grassroot;2;0
e8ef75458e;7;grassroot;2;0
26b2fd2c17;7;grassroot;0;1
f95dbc431d;49;grassroot;0;2
b2b3a0a984;49;grassroot;1;1
297f48e85f;2;grassroot;0;1
08b9ad6fcc;900;grassroot;0;1
3cbde49e3a;900;grassroot;1;0
1a6f8561de;901;grassroot;0;1
04095bd1aa;901;grassroot;1;0
07f59f52a4;2;grassroot;0;1
ca0a48ff3b;12;grassroot;0;1
19c5e4021c;902;grassroot;0;2
3570b856c8;902;grassroot;1;0
8eec90601b;902;grassroot;1;0
96ebaeb550;10;grassroot;0;1
1cb804a3a6;903;grassroot;0;1
6c69640fea;903;grassroot;1;0
4bbebc8d86;51;grassroot;0;1
5262f5e3f1;2;grassroot;0;1
52d32ab6c8;297;grassroot;0;1
bb54d45457;904;grassroot;0;1
a21f8899eb;904;grassroot;2;0
ef0ecc1eed;7;grassroot;0;2
b36298879c;7;grassroot;1;0
2582bd5fd3;11;grassroot;0;1
72733d8842;42;grassroot;0;1
e6d33ed4e6;9;grassroot;0;2
8eca01972a;11;grassroot;0;1
1be3d7bf95;519;grassroot;0;1
6753798f98;10;grassroot;0;1
fc87005cc0;1;grassroot;0;1
50e77a3f5e;58;grassroot;0;1
298b74baa6;2;grassroot;0;8
188513fb59;2;grassroot;1;0
6bcce6fe91;10;grassroot;0;1
80b5f30876;905;grassroot;0;1
ccb49319a1;905;grassroot;1;0
c521e83b7d;123;grassroot;0;1
a400efe5cc;2;grassroot;0;1
54401d0298;12;grassroot;0;1
3e3a0f9ac7;123;grassroot;0;1
fb75bca6b9;123;grassroot;2;0
fe46a1aacf;521;grassroot;0;1
dc35109df3;7;grassroot;0;1
b448ec5a39;906;grassroot;0;3
28790e02d1;906;grassroot;1;0
6b07a0bb14;906;grassroot;1;0
79aa8c962c;906;grassroot;1;0
e83841d597;7;grassroot;0;1
ba1cc0b01a;9;grassroot;0;5
9bd60b7058;7;grassroot;2;0
d606c326dc;9;grassroot;1;0
92537a3d2b;907;grassroot;0;1
a82db6b7d7;907;grassroot;1;0
aa1e6397db;4;grassroot;0;1
412387c46d;908;grassroot;0;2
04e17d147a;908;grassroot;1;0
a7cf2857fa;908;grassroot;1;0
bab34f061a;9;grassroot;0;1
9a97b3fe01;591;grassroot;0;1
0fc13ca133;7;grassroot;0;2
ca6dc2bb78;7;grassroot;1;0
34e9d49a6a;7;grassroot;0;1
d1c9ac5c0d;11;grassroot;0;2
52c3624078;11;grassroot;1;0
a8fd17a3c8;337;grassroot;0;1
2e7569af4a;58;grassroot;0;2
1027280231;909;grassroot;0;1
9b09827672;909;grassroot;1;0
c603ff79f5;58;grassroot;0;1
7b2cfcb37a;9;grassroot;0;1
2f5ae88b8c;910;grassroot;0;1
4e6c03a944;910;grassroot;1;0
cd42ac3afe;74;grassroot;0;5
76389b1be9;74;grassroot;1;0
837481089c;74;grassroot;1;0
25cd59c1f5;74;grassroot;1;0
b8a018ee43;12;grassroot;1;0
63f48f0f37;143;grassroot;0;1
d7f35f967b;12;grassroot;0;8
d7d3a23ff9;12;grassroot;1;0
84bafcbd84;12;grassroot;1;0
